"id","time","sender","name","content"
"254","2022-05-13 04:33:23","416189469","first_name","Դողը"
"255","2022-05-13 04:33:23","988545863","first_name","Գիշեր"
"256","2022-05-13 04:33:23","416189469","first_name","Դողը"
"257","2022-05-13 04:33:23","564563806","first_name","Օկ"
"258","2022-05-13 04:33:24","564563806","first_name","Օկ"
"259","2022-05-13 04:33:24","564563806","first_name","Օկ"
"260","2022-05-13 04:33:24","917625076","first_name","Հեքիաթ"
"261","2022-05-13 04:33:25","564563806","first_name","Օկ"
"262","2022-05-13 04:33:25","564563806","first_name","Օկ"
"263","2022-05-13 04:33:26","5128283886","first_name","/start"
"264","2022-05-13 04:33:26","564563806","first_name","Օկ"
"265","2022-05-13 04:33:26","564563806","first_name","Օկ"
"266","2022-05-13 04:33:27","564563806","first_name","Օկ"
"267","2022-05-13 04:33:27","416189469","first_name","Գիշեր"
"268","2022-05-13 04:33:27","564563806","first_name","Օկ"
"269","2022-05-13 04:33:28","564563806","first_name","Օկ"
"270","2022-05-13 04:33:28","917625076","first_name","Գրա"
"271","2022-05-13 04:33:28","564563806","first_name","Օկ"
"272","2022-05-13 04:33:29","564563806","first_name","Օկ"
"273","2022-05-13 04:33:29","564563806","first_name","Օկ"
"274","2022-05-13 04:33:29","564563806","first_name","Օկ"
"275","2022-05-13 04:33:30","564563806","first_name","Օկ"
"276","2022-05-13 04:33:30","416189469","first_name","Թափանցիկ"
"277","2022-05-13 04:33:30","564563806","first_name","Օկ"
"278","2022-05-13 04:33:30","988545863","first_name","Թափանցիկ"
"279","2022-05-13 04:33:31","564563806","first_name","Օկ"
"280","2022-05-13 04:33:31","917625076","first_name","ageddon"
"281","2022-05-13 04:33:32","599297304","first_name","ageddon"
"282","2022-05-13 04:33:33","564563806","first_name","Օկ"
"283","2022-05-13 04:33:33","564563806","first_name","Օկ"
"284","2022-05-13 04:33:33","564563806","first_name","Օկ"
"285","2022-05-13 04:33:34","416189469","first_name","Օկ"
"286","2022-05-13 04:33:34","564563806","first_name","Օկ"
"287","2022-05-13 04:33:35","988545863","first_name","Օկ"
"288","2022-05-13 04:33:37","674463487","first_name","ապերիկ"
"289","2022-05-13 04:33:37","633611839","first_name","երեխան"
"290","2022-05-13 04:33:39","993903016","first_name","Օկ"
"291","2022-05-13 04:33:39","599297304","first_name","Դողը"
"292","2022-05-13 04:33:40","988545863","first_name","Հողի դողը"
"293","2022-05-13 04:33:40","917625076","first_name","Դողը"
"294","2022-05-13 04:33:41","1201660068","first_name","Հեքիաթ"
"295","2022-05-13 04:33:41","599297304","first_name","Գիշեր"
"296","2022-05-13 04:33:41","993903016","first_name","Օկ"
"297","2022-05-13 04:33:42","416189469","first_name","Հողի դողը"
"298","2022-05-13 04:33:42","674463487","first_name","ախպոր"
"299","2022-05-13 04:33:43","978403591","first_name","Պատմվածք"
"300","2022-05-13 04:33:44","674463487","first_name","ախպեր"
"301","2022-05-13 04:33:46","674463487","first_name","ախպերիկ"
"302","2022-05-13 04:33:46","633611839","first_name","ախպերիկ"
"303","2022-05-13 04:33:50","416189469","first_name","Ալիբի"
"304","2022-05-13 04:33:51","993903016","first_name","երեխան"
"305","2022-05-13 04:33:51","988545863","first_name","Ալիբի"
"306","2022-05-13 04:33:51","917625076","first_name","Գիշեր"
"307","2022-05-13 04:33:53","633611839","first_name","Հեքիաթ"
"308","2022-05-13 04:33:54","917625076","first_name","Թափանցիկ"
"309","2022-05-13 04:33:56","993903016","first_name","ախպերիկ"
"310","2022-05-13 04:33:57","978403591","first_name","Վեպ"
"311","2022-05-13 04:33:57","838920972","first_name","/start"
"312","2022-05-13 04:33:58","633611839","first_name","Գրա"
"313","2022-05-13 04:34:00","564563806","first_name","երեխան"
"314","2022-05-13 04:34:02","988545863","first_name","Գրամեքենան"
"315","2022-05-13 04:34:02","564563806","first_name","ախպերիկ"
"316","2022-05-13 04:34:03","633611839","first_name","ageddon"
"317","2022-05-13 04:34:03","416189469","first_name","Հողի դողը"
"318","2022-05-13 04:34:05","838920972","first_name","Օկ"
"319","2022-05-13 04:34:07","633611839","first_name","Դողը"
"320","2022-05-13 04:34:07","564563806","first_name","Պատմվածք"
"321","2022-05-13 04:34:08","988545863","first_name","Վագոնից թռչելու ժամանակը"
"322","2022-05-13 04:34:09","564563806","first_name","Հեքիաթ"
"323","2022-05-13 04:34:12","564563806","first_name","Գրա"
"324","2022-05-13 04:34:13","416189469","first_name","Գրամեքենան"
"325","2022-05-13 04:34:14","633611839","first_name","Գիշեր"
"326","2022-05-13 04:34:15","988545863","first_name","Տժվժիկ"
"327","2022-05-13 04:34:15","564563806","first_name","ageddon"
"328","2022-05-13 04:34:11","838920972","first_name","Օկ"
"329","2022-05-13 04:34:12","599297304","first_name","Թափանցիկ"
"330","2022-05-13 04:34:18","988545863","first_name","Բուք, երգը, երեխան"
"331","2022-05-13 04:34:19","978403591","first_name","Պատմվածք"
"332","2022-05-13 04:34:21","416189469","first_name","Վագոնից թռչելու ժամանակը"
"333","2022-05-13 04:34:21","978403591","first_name","Հեքիաթ"
"334","2022-05-13 04:34:22","993903016","first_name","Պատմվածք"
"335","2022-05-13 04:34:24","416189469","first_name","Գիր-ղուշ"
"336","2022-05-13 04:34:26","993903016","first_name","Հեքիաթ"
"337","2022-05-13 04:34:26","416189469","first_name","Քիրվա"
"338","2022-05-13 04:34:27","978403591","first_name","Կարի"
"339","2022-05-13 04:34:29","416189469","first_name","Վագոնից թռչելու ժամանակը"
"340","2022-05-13 04:34:30","978403591","first_name","Գրա"
"341","2022-05-13 04:34:31","416189469","first_name","Տժվժիկ"
"342","2022-05-13 04:34:34","993903016","first_name","Գրա"
"343","2022-05-13 04:34:34","978403591","first_name","Comedy"
"344","2022-05-13 04:34:34","988545863","first_name","Անմոռանալի սովետ"
"345","2022-05-13 04:34:35","978403591","first_name","News"
"346","2022-05-13 04:34:36","1201660068","first_name","Գրա"
"347","2022-05-13 04:34:37","978403591","first_name","ageddon"
"348","2022-05-13 04:34:38","1201660068","first_name","ageddon"
"349","2022-05-13 04:34:38","993903016","first_name","ageddon"
"350","2022-05-13 04:34:43","1201660068","first_name","Դողը"
"351","2022-05-13 04:34:43","564563806","first_name","Դողը"
"352","2022-05-13 04:34:44","978403591","first_name","Բույրը"
"353","2022-05-13 04:34:45","978403591","first_name","Ցանքը"
"354","2022-05-13 04:34:45","917625076","first_name","Օկ"
"355","2022-05-13 04:34:45","993903016","first_name","Դողը"
"356","2022-05-13 04:34:46","988545863","first_name","Վագոնից թռչելու ժամանակը"
