"time","sender","name","content"
"2021-12-07 13:57:37","1133490872","Hrachya",">>"
"2021-12-07 13:57:38","1133490872","Hrachya",">>"
"2021-12-07 13:57:38","1133490872","Hrachya",">>"
"2021-12-07 13:57:39","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:40","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:40","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:41","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:41","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:42","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:42","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:43","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:43","1133490872","Hrachya","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 13:57:43","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:44","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:44","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:45","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:45","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:46","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:46","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:47","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:47","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:48","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:48","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:49","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:49","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:50","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:57:50","1133490872","Hrachya","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 13:58:05","1133490872","Hrachya","No, I have an idea. Do you see the tree in front of us?"
"2021-12-07 13:58:07","1133490872","Hrachya","Let's sit down under the tree, eat the pies, and then go back so we won't have to carry the heavy basket with us."
"2021-12-07 13:58:09","1133490872","Hrachya","We have what we have, Lusine. And see! The dog is under the tree; you can feed him."
"2021-12-07 13:58:10","1133490872","Hrachya",">>"
"2021-12-07 13:58:12","1133490872","Hrachya",">>"
"2021-12-07 13:58:13","1133490872","Hrachya",">>"
"2021-12-07 13:58:15","1133490872","Hrachya",">>"
"2021-12-07 13:58:17","1133490872","Hrachya",">>"
"2021-12-07 13:58:19","1133490872","Hrachya","Mom, why are you sitting here? It's cold, and it will rain soon. Look at the gloomy sky!"
"2021-12-07 13:58:20","1133490872","Hrachya","What do you mean, mom?"
"2021-12-07 13:58:21","1133490872","Hrachya","Oh, I just remembered! Sorry, mom! I forgot to tell her to say hi to her mom for you."
"2021-12-07 13:58:23","1133490872","Hrachya","Mom, where's big bro? He should've been home at this time."
"2021-12-07 13:58:24","1133490872","Hrachya","Why mom? When will he be back? I had something funny to tell him about uncle Misak."
"2021-12-07 13:58:25","1133490872","Hrachya",">>"
"2021-12-07 13:58:27","1133490872","Hrachya",">>"
"2021-12-07 13:58:28","1133490872","Hrachya",">>"
"2021-12-07 13:58:30","1133490872","Hrachya",">>"
"2021-12-07 13:58:31","1133490872","Hrachya",">>"
"2021-12-07 13:58:33","1133490872","Hrachya",">>"
"2021-12-07 13:59:50","1133490872","Hrachya","Good evening Masbur. Are you awake?"
"2021-12-07 13:59:51","1133490872","Hrachya","GOOD EVENING MASBUR!! DO YOU HAPPEN TO BE AWAKE?"
"2021-12-07 14:04:14","1097256145","Natalie","/start"
"2021-12-07 14:04:21","1097256145","Natalie",">>"
"2021-12-07 14:04:28","1097256145","Natalie",">>"
"2021-12-07 14:04:40","1097256145","Natalie",">>"
"2021-12-07 14:05:00","1097256145","Natalie",">>"
"2021-12-07 14:05:24","1097256145","Natalie",">>"
"2021-12-07 14:05:29","1097256145","Natalie",">>"
"2021-12-07 14:05:35","1097256145","Natalie",">>"
"2021-12-07 14:05:39","1097256145","Natalie",">>"
"2021-12-07 14:05:48","1097256145","Natalie","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-07 14:06:03","1097256145","Natalie","Oh really? Did you find her?"
"2021-12-07 14:06:35","1097256145","Natalie","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-07 14:06:40","1097256145","Natalie","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-07 14:06:42","1097256145","Natalie",">>"
"2021-12-07 14:06:48","1097256145","Natalie",">>"
"2021-12-07 14:06:49","1202755360","Nune","/start"
"2021-12-07 14:07:00","1097256145","Natalie",">>"
"2021-12-07 14:07:01","1202755360","Nune",">>"
"2021-12-07 14:07:10","1097256145","Natalie",">>"
"2021-12-07 14:07:20","1202755360","Nune",">>"
"2021-12-07 14:07:26","1097256145","Natalie",">>"
"2021-12-07 14:07:36","1097256145","Natalie","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 14:07:49","1097256145","Natalie","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 14:07:54","1097256145","Natalie","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 14:08:02","1202755360","Nune",">>"
"2021-12-07 14:08:24","1202755360","Nune",">>"
"2021-12-07 14:08:37","1097256145","Natalie","No, I have an idea. Do you see the tree in front of us?"
"2021-12-07 14:08:39","1202755360","Nune",">>"
"2021-12-07 14:08:42","1097256145","Natalie","Let's sit down under the tree, eat the pies, and then go back so we won't have to carry the heavy basket with us."
"2021-12-07 14:08:48","1097256145","Natalie","We have what we have, Lusine. And see! The dog is under the tree; you can feed him."
"2021-12-07 14:08:56","1097256145","Natalie",">>"
"2021-12-07 14:09:00","1202755360","Nune",">>"
"2021-12-07 14:09:10","1202755360","Nune",">>"
"2021-12-07 14:09:13","1097256145","Natalie",">>"
"2021-12-07 14:09:18","1097256145","Natalie",">>"
"2021-12-07 14:09:25","1097256145","Natalie",">>"
"2021-12-07 14:09:29","1202755360","Nune",">>"
"2021-12-07 14:09:45","1097256145","Natalie",">>"
"2021-12-07 14:09:47","1202755360","Nune","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-07 14:09:53","1097256145","Natalie","Mom, why are you sitting here? It's cold, and it will rain soon. Look at the gloomy sky!"
"2021-12-07 14:09:59","1097256145","Natalie","What do you mean, mom?"
"2021-12-07 14:10:10","1097256145","Natalie","Oh, I just remembered! Sorry, mom! I forgot to tell her to say hi to her mom for you."
"2021-12-07 14:10:11","1202755360","Nune","Oh really? Did you find her?"
"2021-12-07 14:10:15","1097256145","Natalie","Mom, where's big bro? He should've been home at this time."
"2021-12-07 14:10:18","1097256145","Natalie","Why mom? When will he be back? I had something funny to tell him about uncle Misak."
"2021-12-07 14:10:21","1202755360","Nune","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-07 14:10:34","1097256145","Natalie",">>"
"2021-12-07 14:10:48","1097256145","Natalie",">>"
"2021-12-07 14:10:49","1202755360","Nune","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-07 14:10:54","1202755360","Nune",">>"
"2021-12-07 14:11:12","1202755360","Nune",">>"
"2021-12-07 14:11:16","1097256145","Natalie",">>"
"2021-12-07 14:11:24","1202755360","Nune",">>"
"2021-12-07 14:11:28","1097256145","Natalie",">>"
"2021-12-07 14:11:36","1097256145","Natalie",">>"
"2021-12-07 14:11:42","1097256145","Natalie",">>"
"2021-12-07 14:11:45","1202755360","Nune",">>"
"2021-12-07 14:12:05","1097256145","Natalie","Masbur? Are you awake?"
"2021-12-07 14:12:06","1202755360","Nune",">>"
"2021-12-07 14:12:12","1097256145","Natalie","GOOD EVENING MASBUR!! DO YOU HAPPEN TO BE AWAKE?"
"2021-12-07 14:12:31","1202755360","Nune","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 14:12:39","1097256145","Natalie","Oh, you were sleeping? My bad"
"2021-12-07 14:12:48","1097256145","Natalie","I’m here because a lot of things worry me. I’m too short to understand them right now, so I thought you could help me"
"2021-12-07 14:12:52","1202755360","Nune","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 14:12:55","1097256145","Natalie","Well… yeah that’s what I imagined"
"2021-12-07 14:12:58","1097256145","Natalie","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-07 14:13:03","1097256145","Natalie","My big bro is not home, I want to know why that is"
"2021-12-07 14:13:08","1202755360","Nune","No, I have an idea. Do you see the tree in front of us?"
"2021-12-07 14:13:25","1202755360","Nune","Let's sit down under the tree, eat the pies, and then go back so we won't have to carry the heavy basket with us."
"2021-12-07 14:13:26","1097256145","Natalie","His name is Masis, he is waay taller than me"
"2021-12-07 14:13:30","1097256145","Natalie","I’m confused, is he me or you?"
"2021-12-07 14:13:36","1097256145","Natalie","Woah that’s cool! Where is he now? Why didn’t he stay here like you though?"
"2021-12-07 14:13:47","1097256145","Natalie","Who is Sarendudk?"
"2021-12-07 14:13:50","1202755360","Nune","We have what we have, Lusine. And see! The dog is under the tree; you can feed him."
"2021-12-07 14:14:51","1202755360","Nune",">>"
"2021-12-07 14:14:51","1202755360","Nune",">>"
"2021-12-07 14:15:09","1202755360","Nune",">>"
"2021-12-07 14:15:14","1202755360","Nune",">>"
"2021-12-07 14:15:15","1202755360","Nune",">>"
"2021-12-07 14:16:02","1202755360","Nune","Mom, why are you sitting here? It's cold, and it will rain soon. Look at the gloomy sky!"
"2021-12-07 14:16:19","1202755360","Nune","What do you mean, mom?"
"2021-12-07 14:16:44","1202755360","Nune","Oh, I just remembered! Sorry, mom! I forgot to tell her to say hi to her mom for you."
"2021-12-07 14:16:51","1202755360","Nune","Mom, where's big bro? He should've been home at this time."
"2021-12-07 14:17:14","1202755360","Nune","Why mom? When will he be back? I had something funny to tell him about uncle Misak."
"2021-12-07 14:17:33","1202755360","Nune",">>"
"2021-12-07 14:17:49","1202755360","Nune",">>"
"2021-12-07 14:18:02","1202755360","Nune",">>"
"2021-12-07 14:18:42","1202755360","Nune",">>"
"2021-12-07 14:18:56","1202755360","Nune",">>"
"2021-12-07 14:19:12","1202755360","Nune",">>"
"2021-12-07 14:19:44","1202755360","Nune","Masbur? Are you awake?"
"2021-12-07 14:19:56","1202755360","Nune","GOOD EVENING MASBUR!! DO YOU HAPPEN TO BE AWAKE?"
"2021-12-07 14:20:16","1202755360","Nune","Oh, you were sleeping? My bad"
"2021-12-07 14:20:43","1202755360","Nune","I’m here because a lot of things worry me. I’m too short to understand them right now, so I thought you could help me"
"2021-12-07 14:21:01","1202755360","Nune","Well… yeah that’s what I imagined"
"2021-12-07 14:21:13","1202755360","Nune","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-07 14:21:51","972234874","Lilith","/start"
"2021-12-07 14:21:54","972234874","Lilith",">>"
"2021-12-07 14:22:09","972234874","Lilith",">>"
"2021-12-07 14:22:17","972234874","Lilith",">>"
"2021-12-07 14:22:27","972234874","Lilith",">>"
"2021-12-07 14:22:41","972234874","Lilith",">>"
"2021-12-07 14:22:48","972234874","Lilith",">>"
"2021-12-07 14:23:03","972234874","Lilith",">>"
"2021-12-07 14:23:14","972234874","Lilith",">>"
"2021-12-07 14:23:17","972234874","Lilith","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-07 14:23:34","972234874","Lilith","Oh really? Did you find her?"
"2021-12-07 14:23:57","972234874","Lilith","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-07 14:24:01","972234874","Lilith","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-07 14:24:04","972234874","Lilith",">>"
"2021-12-07 14:24:11","972234874","Lilith",">>"
"2021-12-07 14:24:22","972234874","Lilith",">>"
"2021-12-07 14:24:42","972234874","Lilith",">>"
"2021-12-07 14:24:56","972234874","Lilith",">>"
"2021-12-07 14:25:10","972234874","Lilith","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-07 14:25:15","972234874","Lilith","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-07 14:25:19","972234874","Lilith","No, I have an idea. Do you see the tree in front of us?"
"2021-12-07 14:25:27","972234874","Lilith","Let's sit down under the tree, eat the pies, and then go back so we won't have to carry the heavy basket with us."
"2021-12-07 14:25:35","972234874","Lilith","We have what we have, Lusine. And see! The dog is under the tree; you can feed him."
"2021-12-07 14:25:40","972234874","Lilith",">>"
"2021-12-07 14:25:55","972234874","Lilith",">>"
"2021-12-07 14:26:03","972234874","Lilith",">>"
"2021-12-07 14:29:12","972234874","Lilith",">>"
"2021-12-07 14:29:28","972234874","Lilith",">>"
"2021-12-07 14:29:41","972234874","Lilith","Mom, why are you sitting here? It's cold, and it will rain soon. Look at the gloomy sky!"
"2021-12-07 14:29:45","972234874","Lilith","What do you mean, mom?"
"2021-12-07 14:29:54","972234874","Lilith","Oh, I just remembered! Sorry, mom! I forgot to tell her to say hi to her mom for you."
"2021-12-07 14:29:59","972234874","Lilith","Mom, where's big bro? He should've been home at this time."
"2021-12-07 14:30:05","972234874","Lilith","Why mom? When will he be back? I had something funny to tell him about uncle Misak."
"2021-12-07 14:30:10","972234874","Lilith",">>"
"2021-12-07 14:30:14","972234874","Lilith",">>"
"2021-12-07 14:30:17","972234874","Lilith",">>"
"2021-12-07 14:30:35","972234874","Lilith",">>"
"2021-12-07 14:30:39","972234874","Lilith",">>"
"2021-12-07 14:30:45","972234874","Lilith",">>"
"2021-12-07 14:31:01","972234874","Lilith","Good evening Masbur. Are you awake?"
"2021-12-07 14:31:09","972234874","Lilith","GOOD EVENING MASBUR!! DO YOU HAPPEN TO BE AWAKE?"
"2021-12-07 14:31:17","972234874","Lilith","Oh, you were sleeping? My bad"
"2021-12-07 14:31:25","972234874","Lilith","I’m here because a lot of things worry me. I’m too short to understand them right now, so I thought you could help me"
"2021-12-07 14:31:29","972234874","Lilith","Well… yeah that’s what I imagined"
"2021-12-07 14:31:34","972234874","Lilith","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-07 14:31:38","972234874","Lilith","My big bro is not home, I want to know why that is"
"2021-12-07 14:31:47","972234874","Lilith","His name is Masis, he is waay taller than me"
"2021-12-07 14:32:02","972234874","Lilith","I’m confused, is he me or you?"
