"id","time","address","isp","country","rdns","screenx","screeny","user_agent","timestamps","path"
"902","2022-04-18 06:35:51","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"901","2022-04-18 06:35:37","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"900","2022-04-18 06:35:33","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"899","2022-04-18 06:35:29","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"898","2022-04-18 06:35:29","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"897","2022-04-18 06:35:25","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"896","2022-04-18 06:35:20","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"895","2022-04-18 06:35:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"894","2022-04-18 06:35:13","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"893","2022-04-18 06:35:11","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"892","2022-04-18 06:35:07","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"891","2022-04-18 06:35:07","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"890","2022-04-18 06:35:06","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"889","2022-04-18 06:35:05","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"888","2022-04-18 06:35:03","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"887","2022-04-18 06:35:01","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"886","2022-04-18 06:34:57","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"885","2022-04-18 06:34:59","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"884","2022-04-18 06:34:56","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"883","2022-04-18 06:34:56","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"882","2022-04-18 06:34:55","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"881","2022-04-18 06:34:54","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"880","2022-04-18 06:34:53","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"879","2022-04-18 06:34:52","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"878","2022-04-18 06:34:46","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"877","2022-04-18 06:34:44","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"876","2022-04-18 06:34:38","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"875","2022-04-18 06:34:29","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"874","2022-04-18 06:34:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"873","2022-04-18 06:34:11","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"872","2022-04-18 06:34:10","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"871","2022-04-18 06:34:09","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"870","2022-04-18 06:34:08","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"869","2022-04-18 06:34:07","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"868","2022-04-18 06:34:03","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"867","2022-04-18 06:33:55","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"866","2022-04-18 06:33:53","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"865","2022-04-18 06:33:51","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"864","2022-04-18 06:33:46","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"863","2022-04-18 06:33:43","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"862","2022-04-18 06:33:40","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"861","2022-04-18 06:33:35","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"860","2022-04-18 06:33:33","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"859","2022-04-18 06:33:28","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"858","2022-04-18 06:33:24","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"857","2022-04-18 06:33:23","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"856","2022-04-18 06:33:19","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"855","2022-04-18 06:33:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"854","2022-04-18 06:33:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"853","2022-04-18 06:33:05","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"852","2022-04-18 06:32:46","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"851","2022-04-18 06:32:34","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"850","2022-04-18 06:32:27","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"849","2022-04-18 06:32:20","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"848","2022-04-18 06:32:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"847","2022-04-18 06:32:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"846","2022-04-18 06:32:15","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"845","2022-04-18 06:32:14","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"844","2022-04-18 06:32:10","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"843","2022-04-18 06:31:52","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"842","2022-04-18 06:31:49","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"841","2022-04-18 06:31:41","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"840","2022-04-18 06:31:38","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"839","2022-04-18 06:31:38","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"838","2022-04-18 06:31:35","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"837","2022-04-18 06:31:34","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"836","2022-04-18 06:31:34","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"835","2022-04-18 06:31:29","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"834","2022-04-18 06:31:28","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"833","2022-04-18 06:31:27","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"832","2022-04-18 06:31:26","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"831","2022-04-18 06:31:25","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"830","2022-04-18 06:31:18","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"829","2022-04-18 06:31:15","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"828","2022-04-18 06:31:10","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"827","2022-04-18 06:31:06","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"826","2022-04-18 06:31:05","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"825","2022-04-18 06:31:05","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"824","2022-04-18 06:30:55","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"823","2022-04-18 06:30:51","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"822","2022-04-18 06:30:50","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"821","2022-04-18 06:30:39","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"820","2022-04-18 06:30:35","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"819","2022-04-18 06:30:35","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"818","2022-04-18 06:30:32","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"817","2022-04-18 06:30:31","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"816","2022-04-18 06:30:26","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"815","2022-04-18 06:30:24","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"814","2022-04-18 06:30:23","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"813","2022-04-18 06:30:20","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"812","2022-04-18 06:30:18","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"811","2022-04-18 06:30:16","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"810","2022-04-18 06:30:14","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"809","2022-04-18 06:30:13","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"808","2022-04-18 06:29:58","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"807","2022-04-18 06:29:56","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"806","2022-04-18 06:29:55","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"805","2022-04-18 06:29:50","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"804","2022-04-18 06:29:46","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"803","2022-04-18 06:29:40","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"802","2022-04-18 06:29:39","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"801","2022-04-18 06:29:36","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"800","2022-04-18 06:29:24","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"799","2022-04-18 06:29:23","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"798","2022-04-18 06:29:19","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"797","2022-04-18 06:29:18","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"796","2022-04-18 06:29:15","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"795","2022-04-18 06:29:15","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"794","2022-04-18 06:29:02","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"793","2022-04-18 06:29:01","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"792","2022-04-18 06:28:57","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"791","2022-04-18 06:28:57","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"790","2022-04-18 06:28:51","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"789","2022-04-18 06:28:49","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"788","2022-04-18 06:28:46","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"787","2022-04-18 06:28:45","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"786","2022-04-18 06:28:42","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"785","2022-04-18 06:28:40","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"784","2022-04-18 06:28:39","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"783","2022-04-18 06:28:38","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"782","2022-04-18 06:28:36","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"781","2022-04-18 06:28:31","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"780","2022-04-18 06:28:31","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"779","2022-04-18 06:28:30","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"778","2022-04-18 06:28:29","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"777","2022-04-18 06:28:24","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"776","2022-04-18 06:28:21","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"775","2022-04-18 06:28:19","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"774","2022-04-18 06:28:08","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"773","2022-04-18 06:27:37","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"772","2022-04-18 06:27:34","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"771","2022-04-18 06:27:33","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
